# Lighting Coefficients for Frame 176
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -281.58061440
2, 34.95617950
3, 281.58061440
4, 9.09355959
5, 300.66804045
6, 13.20748355
7, -300.66804045
8, 9.09355959
9, 1.63230953
10, -7.70088322
11, -148.91739520
12, -22.68063484
13, 148.91739520
14, -7.70088322
15, -1.63230953
16, 0.06519222
17, -0.51602215
18, 2.39825074
19, 30.82810956
20, 7.27803987
21, -30.82810956
22, 2.39825074
23, 0.51602215
24, 0.06519222
