# Lighting Coefficients for Frame 54
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -222.73329588
2, 40.36307310
3, 222.73329588
4, 27.17566519
5, 238.37815778
6, 15.10247995
7, -238.37815778
8, 27.17566519
9, 0.15210761
10, -21.57477950
11, -118.57332193
12, -26.20531092
13, 118.57332193
14, -21.57477950
15, -0.15210761
16, 0.01317642
17, 0.07335166
18, 6.12265919
19, 24.74924902
20, 8.54250599
21, -24.74924902
22, 6.12265919
23, -0.07335166
24, 0.01317642
