# Lighting Coefficients for Frame 18
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -50.32030621
2, 13.69528086
3, 50.32030621
4, 12.59263434
5, 53.35631370
6, 5.02869514
7, -53.35631370
8, 12.59263434
9, 0.44390708
10, -9.97197292
11, -26.17505058
12, -8.89744249
13, 26.17505058
14, -9.97197292
15, -0.44390708
16, 0.01929018
17, -0.13207796
18, 2.80979538
19, 5.35907347
20, 2.91465005
21, -5.35907347
22, 2.80979538
23, 0.13207796
24, 0.01929018
