# Lighting Coefficients for Frame 74
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -292.20974530
2, 35.47863594
3, 292.20974530
4, 16.14102433
5, 311.37248227
6, 13.07855453
7, -311.37248227
8, 16.14102433
9, 1.14138976
10, -13.13153452
11, -153.72398911
12, -23.01762352
13, 153.72398911
14, -13.13153452
15, -1.14138976
16, 0.13631586
17, -0.33464130
18, 3.87028043
19, 31.67805528
20, 7.50795700
21, -31.67805528
22, 3.87028043
23, 0.33464130
24, 0.13631586
