# Lighting Coefficients for Frame 205
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -210.67198797
2, 44.65268465
3, 210.67198797
4, 9.73662620
5, 224.55777258
6, 16.84562851
7, -224.55777258
8, 9.73662620
9, 3.24566398
10, -8.14908490
11, -110.97339157
12, -29.02778781
13, 110.97339157
14, -8.14908490
15, -3.24566398
16, -0.16545726
17, -1.14067887
18, 2.49892160
19, 22.90779268
20, 9.39135264
21, -22.90779268
22, 2.49892160
23, 1.14067887
24, -0.16545726
