# Lighting Coefficients for Frame 163
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, 65.28177715
2, 61.66421774
3, -65.28177715
4, -25.90529548
5, -59.26061888
6, 25.72175312
7, 59.26061888
8, -25.90529548
9, 3.13339022
10, 18.30191312
11, 21.52360835
12, -40.25974316
13, -21.52360835
14, 18.30191312
15, -3.13339022
16, 0.03890193
17, -1.08953746
18, -4.28157561
19, -2.27745495
20, 12.13047970
21, 2.27745495
22, -4.28157561
23, 1.08953746
24, 0.03890193
