# Lighting Coefficients for Frame 27
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -99.19729012
2, 13.58009849
3, 99.19729012
4, 12.82018417
5, 105.94123916
6, 5.11948842
7, -105.94123916
8, 12.82018417
9, 0.70522306
10, -10.31572192
11, -52.51247662
12, -8.80717897
13, 52.51247662
14, -10.31572192
15, -0.70522306
16, 0.00509637
17, -0.20614581
18, 2.97999195
19, 10.89653901
20, 2.80848429
21, -10.89653901
22, 2.97999195
23, 0.20614581
24, 0.00509637
