# Lighting Coefficients for Frame 140
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -191.47489546
2, 23.40240374
3, 191.47489546
4, 16.05337854
5, 203.88642510
6, 8.97007801
7, -203.88642510
8, 16.05337854
9, 1.04166881
10, -13.11943739
11, -100.70030418
12, -15.18664950
13, 100.70030418
14, -13.11943739
15, -1.04166881
16, 0.07033880
17, -0.25138716
18, 3.90512786
19, 20.84739930
20, 4.70295437
21, -20.84739930
22, 3.90512786
23, 0.25138716
24, 0.07033880
