# Lighting Coefficients for Frame 164
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, 61.40077942
2, 69.37055120
3, -61.40077942
4, -33.78447535
5, -53.50004825
6, 29.03046593
7, 53.50004825
8, -33.78447535
9, 4.03841256
10, 24.22935462
11, 17.57815057
12, -45.28801879
13, -17.57815057
14, 24.22935462
15, -4.03841256
16, -0.02499333
17, -1.46774673
18, -5.84305536
19, -1.21330288
20, 13.67490346
21, 1.21330288
22, -5.84305536
23, 1.46774673
24, -0.02499333
