# Lighting Coefficients for Frame 63
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -299.90614720
2, 29.20086663
3, 299.90614720
4, 12.42373874
5, 319.35791461
6, 10.65429793
7, -319.35791461
8, 12.42373874
9, 1.69209696
10, -10.54616794
11, -157.50102159
12, -18.94164278
13, 157.50102159
14, -10.54616794
15, -1.69209696
16, 0.05172732
17, -0.54321203
18, 3.27623826
19, 32.40921761
20, 6.16330416
21, -32.40921761
22, 3.27623826
23, 0.54321203
24, 0.05172732
