# Lighting Coefficients for Frame 53
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -195.63620866
2, 30.76944781
3, 195.63620866
4, 20.90814764
5, 209.16659062
6, 11.33414785
7, -209.16659062
8, 20.90814764
9, 0.86385779
10, -16.77030985
11, -103.95261867
12, -19.95601088
13, 103.95261867
14, -16.77030985
15, -0.86385779
16, -0.00050171
17, -0.22096205
18, 4.83398384
19, 21.70097741
20, 6.50971948
21, -21.70097741
22, 4.83398384
23, 0.22096205
24, -0.00050171
