# Lighting Coefficients for Frame 225
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -41.12606159
2, 1.84218886
3, 41.12606159
4, 12.06235908
5, 44.70163111
6, 0.89425451
7, -44.70163111
8, 12.06235908
9, 0.45571408
10, -10.00497882
11, -23.05067670
12, -1.14508159
13, 23.05067670
14, -10.00497882
15, -0.45571408
16, -0.06196404
17, -0.02132531
18, 3.06564652
19, 5.16897801
20, 0.09369593
21, -5.16897801
22, 3.06564652
23, 0.02132531
24, -0.06196404
