# Lighting Coefficients for Frame 174
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -299.16957225
2, 36.42306865
3, 299.16957225
4, 12.93820762
5, 318.96605029
6, 13.53892815
7, -318.96605029
8, 12.93820762
9, 1.33780272
10, -10.55966199
11, -157.62041301
12, -23.60518025
13, 157.62041301
14, -10.55966199
15, -1.33780272
16, 0.10674878
17, -0.40187164
18, 3.13181756
19, 32.54047419
20, 7.68822295
21, -32.54047420
22, 3.13181756
23, 0.40187164
24, 0.10674878
