# Lighting Coefficients for Frame 96
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -256.21489987
2, 30.01923024
3, 256.21489987
4, 12.70194834
5, 273.27428477
6, 10.93959325
7, -273.27428477
8, 12.70194834
9, 2.16137671
10, -10.57144914
11, -135.19047544
12, -19.46411593
13, 135.19047544
14, -10.57144914
15, -2.16137671
16, 0.04275388
17, -0.72332817
18, 3.21317353
19, 27.98466727
20, 6.33684373
21, -27.98466727
22, 3.21317353
23, 0.72332817
24, 0.04275388
