# Lighting Coefficients for Frame 245
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -42.19967557
2, 31.12966623
3, 42.19967557
4, 10.65840558
5, 50.70295540
6, 11.10171808
7, -50.70295540
8, 10.65840558
9, 1.18296906
10, -9.45098278
11, -29.83681326
12, -20.10159041
13, 29.83681326
14, -9.45098278
15, -1.18296906
16, -0.00764155
17, -0.35165051
18, 3.12927780
19, 7.75064262
20, 6.79635512
21, -7.75064262
22, 3.12927780
23, 0.35165051
24, -0.00764155
