# Lighting Coefficients for Frame 59
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -235.57442697
2, 31.83679435
3, 235.57442697
4, 10.32036685
5, 252.15139833
6, 11.91937307
7, -252.15139833
8, 10.32036685
9, 1.38980679
10, -8.83486292
11, -125.39517286
12, -20.67329335
13, 125.39517286
14, -8.83486292
15, -1.38980679
16, 0.05176489
17, -0.43203754
18, 2.77143237
19, 26.12120075
20, 6.64840057
21, -26.12120075
22, 2.77143237
23, 0.43203754
24, 0.05176489
