# Lighting Coefficients for Frame 216
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -155.39094304
2, -29.20173072
3, 155.39094304
4, 8.29545355
5, 162.51800585
6, -11.39145121
7, -162.51800585
8, 8.29545355
9, 3.95759324
10, -7.22119857
11, -78.14052954
12, 19.10238637
13, 78.14052954
14, -7.22119857
15, -3.95759324
16, -0.39520450
17, -1.45915642
18, 2.31797822
19, 15.58268750
20, -6.39849633
21, -15.58268750
22, 2.31797822
23, 1.45915642
24, -0.39520450
