# Lighting Coefficients for Frame 241
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -13.29351130
2, 29.69804507
3, 13.29351130
4, 0.09305045
5, 19.35445975
6, 10.43099634
7, -19.35445975
8, 0.09305045
9, 1.69133310
10, -1.46151257
11, -13.88227888
12, -19.20317860
13, 13.88227888
14, -1.46151257
15, -1.69133310
16, 0.04130004
17, -0.53145543
18, 1.00235300
19, 4.25666571
20, 6.49665674
21, -4.25666571
22, 1.00235300
23, 0.53145543
24, 0.04130004
