# Lighting Coefficients for Frame 145
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, 338.01836801
2, 103.60170212
3, -338.01836801
4, -63.13302837
5, -339.67582896
6, 43.71841318
7, 339.67582896
8, -63.13302837
9, 6.58351725
10, 46.16437031
11, 152.40949466
12, -67.71864900
13, -152.40949466
14, 46.16437031
15, -6.58351725
16, -0.09335950
17, -2.47046835
18, -11.52093861
19, -27.18173313
20, 20.41341190
21, 27.18173313
22, -11.52093861
23, 2.47046835
24, -0.09335950
