# Lighting Coefficients for Frame 196
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -131.06254969
2, 36.12709403
3, 131.06254969
4, 22.55108675
5, 140.56897293
6, 13.13597489
7, -140.56897293
8, 22.55108675
9, 1.52797549
10, -18.12914461
11, -70.43078526
12, -23.42252904
13, 70.43078526
14, -18.12914461
15, -1.52797549
16, -0.05170397
17, -0.43865920
18, 5.26421727
19, 14.97582230
20, 7.71603432
21, -14.97582230
22, 5.26421727
23, 0.43865920
24, -0.05170397
