# Lighting Coefficients for Frame 248
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -70.18035251
2, 23.84270339
3, 70.18035251
4, 9.94777780
5, 79.54226021
6, 8.46068474
7, -79.54226021
8, 9.94777780
9, 0.79867807
10, -8.94495059
11, -43.23576133
12, -15.38610093
13, 43.23576133
14, -8.94495059
15, -0.79867807
16, 0.06742545
17, -0.18053278
18, 2.99539753
19, 10.19906109
20, 5.15767330
21, -10.19906109
22, 2.99539753
23, 0.18053278
24, 0.06742545
