# Lighting Coefficients for Frame 91
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -266.56534156
2, 32.91718037
3, 266.56534156
4, 19.32050859
5, 284.01163435
6, 12.36653144
7, -284.01163435
8, 19.32050859
9, 1.43110318
10, -15.36592889
11, -140.24723033
12, -21.37172371
13, 140.24723033
14, -15.36592889
15, -1.43110318
16, 0.02872092
17, -0.45986639
18, 4.39056878
19, 28.93619568
20, 6.84971412
21, -28.93619568
22, 4.39056878
23, 0.45986639
24, 0.02872092
