# Lighting Coefficients for Frame 67
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -238.85797973
2, 29.33222274
3, 238.85797973
4, 14.66234453
5, 254.34688273
6, 10.90862943
7, -254.34688273
8, 14.66234453
9, -0.02918081
10, -12.11123615
11, -125.50227088
12, -19.03819420
13, 125.50227088
14, -12.11123615
15, 0.02918081
16, 0.15278238
17, 0.14735138
18, 3.64717137
19, 25.87778431
20, 6.10354218
21, -25.87778431
22, 3.64717137
23, -0.14735138
24, 0.15278238
