# Lighting Coefficients for Frame 233
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, 62.13863239
2, 46.23752219
3, -62.13863239
4, -9.83088981
5, -57.58878757
6, 17.42020197
7, 57.58878757
8, -9.83088981
9, 2.46437970
10, 6.16454505
11, 21.54661336
12, -29.98444516
13, -21.54661336
14, 6.16454505
15, -2.46437970
16, -0.07675154
17, -0.85266578
18, -1.04700635
19, -2.30536014
20, 9.83876534
21, 2.30536014
22, -1.04700635
23, 0.85266578
24, -0.07675154
