# Lighting Coefficients for Frame 240
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -66.97373428
2, 27.70449992
3, 66.97373428
4, 6.54795990
5, 76.63744841
6, 9.80005725
7, -76.63744841
8, 6.54795990
9, 1.05351645
10, -6.44773330
11, -42.17738771
12, -17.88734817
13, 42.17738771
14, -6.44773330
15, -1.05351645
16, 0.06016736
17, -0.26611643
18, 2.36468352
19, 10.08881747
20, 6.04219849
21, -10.08881747
22, 2.36468352
23, 0.26611643
24, 0.06016736
