# Lighting Coefficients for Frame 102
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -197.50008384
2, 26.87756115
3, 197.50008384
4, 20.68578581
5, 211.26444570
6, 10.01659039
7, -211.26444570
8, 20.68578581
9, 1.02282438
10, -16.65427168
11, -105.07803229
12, -17.42996514
13, 105.07803229
14, -16.65427168
15, -1.02282438
16, 0.08093670
17, -0.27535260
18, 4.83802086
19, 21.96290178
20, 5.56484861
21, -21.96290178
22, 4.83802086
23, 0.27535260
24, 0.08093670
