# Lighting Coefficients for Frame 45
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -301.10342676
2, 27.72550444
3, 301.10342676
4, 26.03713671
5, 319.91510242
6, 9.79285302
7, -319.91510242
8, 26.03713671
9, 0.41250192
10, -20.75687767
11, -157.15810627
12, -17.93261063
13, 157.15810627
14, -20.75687767
15, -0.41250192
16, 0.14366156
17, -0.05461989
18, 5.91468686
19, 32.14903772
20, 6.06679987
21, -32.14903772
22, 5.91468686
23, 0.05461989
24, 0.14366156
