# Lighting Coefficients for Frame 189
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -300.56865158
2, 42.79476665
3, 300.56865158
4, 14.81785268
5, 321.23584311
6, 15.64397375
7, -321.23584311
8, 14.81785268
9, 1.39465259
10, -12.23187018
11, -159.40647890
12, -27.72790523
13, 159.40647890
14, -12.23187018
15, -1.39465259
16, 0.09034208
17, -0.42420970
18, 3.68046438
19, 33.14729200
20, 9.19392683
21, -33.14729200
22, 3.68046438
23, 0.42420970
24, 0.09034208
