# Lighting Coefficients for Frame 132
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -287.68406496
2, 37.21786287
3, 287.68406496
4, 19.79324042
5, 306.62379912
6, 13.60845580
7, -306.62379912
8, 19.79324042
9, 1.38523832
10, -16.03842622
11, -151.47658549
12, -24.13989268
13, 151.47658549
14, -16.03842622
15, -1.38523832
16, 0.09850340
17, -0.39846555
18, 4.69518164
19, 31.27786466
20, 7.91984819
21, -31.27786466
22, 4.69518164
23, 0.39846555
24, 0.09850340
