# Lighting Coefficients for Frame 223
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -11.20860064
2, -10.50930868
3, 11.20860064
4, 3.81673918
5, 11.94581723
6, -3.46100896
7, -11.94581723
8, 3.81673918
9, -0.16706124
10, -3.53350226
11, -6.20392022
12, 6.87942152
13, 6.20392022
14, -3.53350226
15, 0.16706124
16, -0.01719423
17, 0.19443996
18, 1.27531435
19, 1.49856442
20, -2.68093252
21, -1.49856442
22, 1.27531435
23, -0.19443996
24, -0.01719423
