# Lighting Coefficients for Frame 179
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -279.73405178
2, 38.05716386
3, 279.73405178
4, 12.82877699
5, 298.09672687
6, 14.12113583
7, -298.09672687
8, 12.82877699
9, 0.56533927
10, -10.47053228
11, -147.24605713
12, -24.69961653
13, 147.24605713
14, -10.47053228
15, -0.56533927
16, 0.17708858
17, -0.08404091
18, 3.11536903
19, 30.39504197
20, 8.02468824
21, -30.39504197
22, 3.11536903
23, 0.08404091
24, 0.17708858
