# Lighting Coefficients for Frame 175
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -232.84482782
2, 32.76307534
3, 232.84482782
4, 11.31509314
5, 248.08977823
6, 12.46437285
7, -248.08977823
8, 11.31509314
9, 0.69236353
10, -9.27705447
11, -122.53317519
12, -21.27298749
13, 122.53317519
14, -9.27705447
15, -0.69236353
16, 0.14944424
17, -0.13139829
18, 2.78237954
19, 25.29700851
20, 6.75372857
21, -25.29700851
22, 2.78237954
23, 0.13139830
24, 0.14944424
