# Lighting Coefficients for Frame 166
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -192.42607958
2, 31.95747379
3, 192.42607958
4, 2.83697957
5, 205.81541203
6, 12.53698312
7, -205.81541203
8, 2.83697957
9, 1.02677042
10, -2.96729409
11, -102.17730588
12, -20.78965509
13, 102.17730588
14, -2.96729409
15, -1.02677042
16, 0.13781434
17, -0.27043600
18, 1.14636242
19, 21.19087289
20, 6.42608002
21, -21.19087289
22, 1.14636242
23, 0.27043600
24, 0.13781434
