# Lighting Coefficients for Frame 127
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -291.45298390
2, 37.11550558
3, 291.45298390
4, 25.85993539
5, 310.36069056
6, 13.76841518
7, -310.36069056
8, 25.85993539
9, 0.92083166
10, -20.61642294
11, -153.11332720
12, -24.07622520
13, 153.11332720
14, -20.61642294
15, -0.92083166
16, 0.06450535
17, -0.21316371
18, 5.89763145
19, 31.55739848
20, 7.83067076
21, -31.55739848
22, 5.89763145
23, 0.21316371
24, 0.06450535
