# Lighting Coefficients for Frame 186
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -173.21090866
2, 59.66520109
3, 173.21090866
4, -12.82124021
5, 188.40565807
6, 23.67787928
7, -188.40565807
8, -12.82124021
9, 3.26700930
10, 8.76413449
11, -95.76589240
12, -38.87178648
13, 95.76589240
14, 8.76413449
15, -3.26700930
16, 0.01699506
17, -1.14482992
18, -1.91218486
19, 20.42843151
20, 12.18435965
21, -20.42843151
22, -1.91218486
23, 1.14482992
24, 0.01699506
