# Lighting Coefficients for Frame 111
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -168.73401526
2, 23.20417812
3, 168.73401526
4, 18.30364367
5, 179.99792963
6, 8.64367821
7, -179.99792963
8, 18.30364367
9, 0.80625199
10, -14.85888057
11, -89.19413551
12, -15.05150052
13, 89.19413551
14, -14.85888057
15, -0.80625199
16, 0.09709550
17, -0.18064564
18, 4.36954549
19, 18.56715203
20, 4.74559122
21, -18.56715203
22, 4.36954549
23, 0.18064564
24, 0.09709550
