# Lighting Coefficients for Frame 165
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -232.37991951
2, 22.70772113
3, 232.37991951
4, 12.88513527
5, 246.77482782
6, 8.85199813
7, -246.77482782
8, 12.88513527
9, 0.28924870
10, -10.61187549
11, -121.21181435
12, -14.73959311
13, 121.21181435
14, -10.61187549
15, -0.28924870
16, 0.13953165
17, 0.02911507
18, 3.18449830
19, 24.80275564
20, 4.50656511
21, -24.80275564
22, 3.18449830
23, -0.02911507
24, 0.13953165
