# Lighting Coefficients for Frame 219
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -45.29020940
2, -32.75840857
3, 45.29020940
4, -2.02649117
5, 45.69963577
6, -12.39613396
7, -45.69963577
8, -2.02649117
9, 2.47513409
10, 0.88860773
11, -20.97479679
12, 21.37515207
13, 20.97479679
14, 0.88860773
15, -2.47513409
16, -0.28091565
17, -0.90278738
18, 0.07637947
19, 3.98930245
20, -7.30774577
21, -3.98930245
22, 0.07637947
23, 0.90278738
24, -0.28091565
