# Lighting Coefficients for Frame 157
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -318.22140558
2, 39.87894933
3, 318.22140558
4, 20.08222305
5, 339.58323730
6, 14.90094410
7, -339.58323730
8, 20.08222305
9, 0.99991551
10, -16.34741468
11, -167.97931351
12, -25.84808465
13, 167.97931351
14, -16.34741468
15, -0.99991551
16, 0.16009997
17, -0.23262190
18, 4.81523461
19, 34.71786652
20, 8.42371399
21, -34.71786652
22, 4.81523461
23, 0.23262190
24, 0.16009997
