# Lighting Coefficients for Frame 247
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -23.33522243
2, 26.71542370
3, 23.33522243
4, 4.61700149
5, 30.47952502
6, 9.64948021
7, -30.47952502
8, 4.61700149
9, 1.42688362
10, -4.77027011
11, -19.74397341
12, -17.26303501
13, 19.74397341
14, -4.77027011
15, -1.42688362
16, -0.01205304
17, -0.45063710
18, 1.84495771
19, 5.60908201
20, 5.74236293
21, -5.60908201
22, 1.84495771
23, 0.45063710
24, -0.01205304
