# Lighting Coefficients for Frame 246
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -57.66184619
2, 36.07257300
3, 57.66184619
4, 8.98278813
5, 67.32729962
6, 12.67037812
7, -67.32729962
8, 8.98278813
9, 1.34079311
10, -8.27431026
11, -38.12308912
12, -23.30853976
13, 38.12308912
14, -8.27431026
15, -1.34079311
16, -0.00577543
17, -0.41445485
18, 2.83465745
19, 9.44238348
20, 7.97228337
21, -9.44238348
22, 2.83465745
23, 0.41445485
24, -0.00577543
