# Lighting Coefficients for Frame 237
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -22.90179791
2, 27.44775465
3, 22.90179791
4, 0.36335866
5, 29.81827037
6, 9.85985472
7, -29.81827037
8, 0.36335866
9, 1.39209889
10, -1.57078261
11, -19.20841795
12, -17.74732217
13, 19.20841795
14, -1.57078261
15, -1.39209889
16, 0.00323983
17, -0.40445726
18, 1.00525913
19, 5.40919766
20, 5.91297762
21, -5.40919766
22, 1.00525913
23, 0.40445726
24, 0.00323983
