# Lighting Coefficients for Frame 126
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -40.73770223
2, 37.90729966
3, 40.73770223
4, -0.99486051
5, 47.68681970
6, 15.58580073
7, -47.68681970
8, -0.99486051
9, 2.44356248
10, -0.23456022
11, -26.88086023
12, -24.73233241
13, 26.88086023
14, -0.23456022
15, -2.44356248
16, 0.00526694
17, -0.83348690
18, 0.49230479
19, 6.52071215
20, 7.40358198
21, -6.52071215
22, 0.49230479
23, 0.83348690
24, 0.00526694
