# Lighting Coefficients for Frame 209
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, -0.00000000
1, -94.11153221
2, 1.55594034
3, 94.11153221
4, -4.93622079
5, 99.52505494
6, 0.58235321
7, -99.52505494
8, -4.93622079
9, 3.32763016
10, 3.28942424
11, -48.77527591
12, -0.96517914
13, 48.77527591
14, 3.28942424
15, -3.32763016
16, -0.14512509
17, -1.22871728
18, -0.62506545
19, 10.02777365
20, 0.08421937
21, -10.02777365
22, -0.62506545
23, 1.22871728
24, -0.14512509
