# Lighting Coefficients for Frame 137
# SH Order: 4, Number of Coefficients: 25
# Index, Value
0, 0.00000000
1, -65.27296764
2, 32.64266069
3, 65.27296764
4, -0.72597821
5, 72.34705833
6, 13.38861056
7, -72.34705833
8, -0.72597821
9, 2.36087801
10, -0.38814754
11, -37.91119187
12, -21.29036969
13, 37.91119187
14, -0.38814754
15, -2.36087801
16, 0.00183740
17, -0.76992742
18, 0.52099115
19, 8.45950444
20, 6.34397791
21, -8.45950444
22, 0.52099115
23, 0.76992742
24, 0.00183740
